2025-09-27 20:12:19,582 - INFO - Trial 77 finished with value: 0.685483870967742 and parameters: {'upsampling_bins': 31, 'alpha': 0.35000000000000003, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 20:16:30,556 - INFO - Trial 78 finished with value: 0.6948924731182795 and parameters: {'upsampling_bins': 35, 'alpha': 0.4, 'beta': 0.15000000000000002}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 20:20:54,689 - INFO - Trial 79 finished with value: 0.6532258064516129 and parameters: {'upsampling_bins': 29, 'alpha': 0.25, 'beta': 0.2}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 20:24:35,199 - INFO - Trial 80 finished with value: 0.7943548387096775 and parameters: {'upsampling_bins': 7, 'alpha': 0.4, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 20:28:15,357 - INFO - Trial 81 finished with value: 0.7163978494623656 and parameters: {'upsampling_bins': 13, 'alpha': 0.4, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 20:31:56,692 - INFO - Trial 82 finished with value: 0.6948924731182795 and parameters: {'upsampling_bins': 8, 'alpha': 0.35000000000000003, 'beta': 0.15000000000000002}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 20:35:50,989 - INFO - Trial 83 finished with value: 0.7002688172043011 and parameters: {'upsampling_bins': 33, 'alpha': 0.5, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 20:39:38,607 - INFO - Trial 84 finished with value: 0.7002688172043011 and parameters: {'upsampling_bins': 32, 'alpha': 0.3, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 20:43:43,347 - INFO - Trial 85 finished with value: 0.663978494623656 and parameters: {'upsampling_bins': 31, 'alpha': 0.45, 'beta': 0.15000000000000002}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 20:47:30,262 - INFO - Trial 86 finished with value: 0.7056451612903226 and parameters: {'upsampling_bins': 10, 'alpha': 0.2, 'beta': 0.15000000000000002}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 20:51:11,550 - INFO - Trial 87 finished with value: 0.7419354838709677 and parameters: {'upsampling_bins': 6, 'alpha': 0.3, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 20:55:12,194 - INFO - Trial 88 finished with value: 0.7674731182795699 and parameters: {'upsampling_bins': 16, 'alpha': 0.35000000000000003, 'beta': 0.2}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 20:59:37,554 - INFO - Trial 89 finished with value: 0.7163978494623656 and parameters: {'upsampling_bins': 15, 'alpha': 0.4, 'beta': 0.25}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:03:53,042 - INFO - Trial 90 finished with value: 0.657258064516129 and parameters: {'upsampling_bins': 17, 'alpha': 0.25, 'beta': 0.30000000000000004}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:08:14,601 - INFO - Trial 91 finished with value: 0.7620967741935484 and parameters: {'upsampling_bins': 34, 'alpha': 0.35000000000000003, 'beta': 0.2}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:12:27,057 - INFO - Trial 92 finished with value: 0.678763440860215 and parameters: {'upsampling_bins': 19, 'alpha': 0.2, 'beta': 0.2}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:16:34,455 - INFO - Trial 93 finished with value: 0.678763440860215 and parameters: {'upsampling_bins': 11, 'alpha': 0.35000000000000003, 'beta': 0.2}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:21:03,166 - INFO - Trial 94 finished with value: 0.678763440860215 and parameters: {'upsampling_bins': 35, 'alpha': 0.15000000000000002, 'beta': 0.25}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:25:15,728 - INFO - Trial 95 finished with value: 0.7056451612903226 and parameters: {'upsampling_bins': 32, 'alpha': 0.4, 'beta': 0.15000000000000002}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:29:19,320 - INFO - Trial 96 finished with value: 0.7217741935483871 and parameters: {'upsampling_bins': 13, 'alpha': 0.35000000000000003, 'beta': 0.2}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:33:11,930 - INFO - Trial 97 finished with value: 0.7419354838709677 and parameters: {'upsampling_bins': 7, 'alpha': 0.45, 'beta': 0.15000000000000002}. Best is trial 80 with value: 0.7943548387096775.
